Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M09;-7,3
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M08;-11,6
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M07;-10,5
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M06;-2,1
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M05;-1,8
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M04;-4,5
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M03;-8,1
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M02;-11,9
13 Madrid, Comunidad de;03 Vestido y calzado;Variación en lo que va de año;2025M01;-11
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M10;
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M09;113,327
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M08;110,741
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M07;110,631
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M06;110,311
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M05;109,299
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M04;108,887
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M03;109,943
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M02;111,027
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2025M01;110,697
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M10;
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M09;2,3
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M08;0,1
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M07;0,3
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M06;0,9
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M05;0,4
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M04;-1
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M03;-1
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M02;0,3
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2025M01;2,9
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M10;
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M09;7,8
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M08;4,9
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M07;5,5
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M06;3,8
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M05;3,3
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M04;3,7
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M03;5,5
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M02;8,1
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M01;6,6
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M09;5,3
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M08;2,9
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M07;2,8
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M06;2,5
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M05;1,6
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M04;1,2
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M03;2,2
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M02;3,2
13 Madrid, Comunidad de;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M01;2,9
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M10;
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M09;112,736
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M08;112,665
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M07;112,748
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M06;112,653
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M05;112,595
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M04;112,561
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M03;112,347
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M02;112,161
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M01;112,376
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M10;
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M09;0,1
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M08;-0,1
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M07;0,1
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M06;0,1
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M05;0
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M04;0,2
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M03;0,2
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M02;-0,2
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M01;0
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M10;
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M09;0,9
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M08;1
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M07;1,2
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M06;0,7
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M05;0,9
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M04;1,3
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M03;1,5
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M02;1,3
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M01;1,4
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M09;0,3
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M08;0,3
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M07;0,4
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M06;0,3
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M05;0,2
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M04;0,2
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M03;0
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M02;-0,2
13 Madrid, Comunidad de;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M01;0
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M10;
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M09;104,688
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M08;104,409
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M07;104,353
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M06;104,337
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M05;103,797
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M04;103,718
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M03;103,177
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M02;103,157
13 Madrid, Comunidad de;06 Sanidad;Índice;2025M01;103,064
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M10;
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M09;0,3
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M08;0,1
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M07;0
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M06;0,5
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M05;0,1
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M04;0,5
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M03;0
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M02;0,1
13 Madrid, Comunidad de;06 Sanidad;Variación mensual;2025M01;0,6
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M10;
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M09;2,3
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M08;2,2
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M07;2,1
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M06;2,7
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M05;2
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M04;2,5
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M03;1,9
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M02;2
13 Madrid, Comunidad de;06 Sanidad;Variación anual;2025M01;2,2
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M09;2,2
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M08;1,9
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M07;1,8
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M06;1,8
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M05;1,3
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M04;1,2
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M03;0,7
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M02;0,7
13 Madrid, Comunidad de;06 Sanidad;Variación en lo que va de año;2025M01;0,6
13 Madrid, Comunidad de;07 Transporte;Índice;2025M10;
13 Madrid, Comunidad de;07 Transporte;Índice;2025M09;109,296
13 Madrid, Comunidad de;07 Transporte;Índice;2025M08;110,322
13 Madrid, Comunidad de;07 Transporte;Índice;2025M07;110,198
13 Madrid, Comunidad de;07 Transporte;Índice;2025M06;106,979
13 Madrid, Comunidad de;07 Transporte;Índice;2025M05;105,924
13 Madrid, Comunidad de;07 Transporte;Índice;2025M04;107,296
13 Madrid, Comunidad de;07 Transporte;Índice;2025M03;107,383
13 Madrid, Comunidad de;07 Transporte;Índice;2025M02;108,057
13 Madrid, Comunidad de;07 Transporte;Índice;2025M01;107,265
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M10;
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M09;-0,9
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M08;0,1
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M07;3
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M06;1
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M05;-1,3
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M04;-0,1
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M03;-0,6
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M02;0,7
13 Madrid, Comunidad de;07 Transporte;Variación mensual;2025M01;0,7
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M10;
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M09;3,7
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M08;2,8
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M07;1,9
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M06;-0,8
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M05;-2,1
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M04;-1,5
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M03;-0,7
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M02;0,4
13 Madrid, Comunidad de;07 Transporte;Variación anual;2025M01;1,3
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M09;2,6
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M08;3,5
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M07;3,4
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M06;0,4
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M05;-0,6
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M04;0,7
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M03;0,8
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M02;1,4
13 Madrid, Comunidad de;07 Transporte;Variación en lo que va de año;2025M01;0,7
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M10;
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M09;103,395
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M08;103,449
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M07;103,366
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M06;105,218
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M05;105,205
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M04;105,346
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M03;105,154
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M02;105,205
13 Madrid, Comunidad de;08 Comunicaciones;Índice;2025M01;104,5
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M10;
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M09;-0,1
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M08;0,1
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M07;-1,8
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M06;0
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M05;-0,1
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M04;0,2
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M03;0
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M02;0,7
13 Madrid, Comunidad de;08 Comunicaciones;Variación mensual;2025M01;3,1
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M10;
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M09;1
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M08;1
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M07;0,9
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M06;2,2
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M05;2,2
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M04;2,3
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M03;2,2
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M02;2,2
13 Madrid, Comunidad de;08 Comunicaciones;Variación anual;2025M01;1,5
13 Madrid, Comunidad de;08 Comunicaciones;Variación en lo que va de año;2025M10;
13 Madrid, Comunidad de;08 Comunicaciones;Variación en lo que va de año;2025M09;2
13 Madrid, Comunidad de;08 Comunicaciones;Variación en lo que va de año;2025M08;2
13 Madrid, Comunidad de;08 Comunicaciones;Variación en lo que va de año;2025M07;2
13 Madrid, Comunidad de;08 Comunicaciones;Variación en lo que va de año;2025M06;3,8
